record - leader,001,008,035,040,System Control Number,245,Title Information,260,"$a - Place of publication, distribution",$b - Name of publisher,"$c - Date of publication, distribution",310,Current Publication Frequency 1,336,337,338,653,650,710,Corporate Name / Entity of the owner,264,996,998,500,856,247,580,775,300,490,700,773,991,022,250,981,692,246,900,505,210,340,982,321,130,041,655,546,983,966,110,665,711
00514nas  2200181u  4500,9921231730101480,000229q19761977be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002123173LBS01-Aleph^$ $ $a8258328^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921231730101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$aDe bond rond.,De Bond Rond,^$ $ $aRoeselare$ $ $bKSA$ $ $c1977-[1978],Arrondissement of Roeselare,KSA,[1977]-[1978],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aKSA. Roeselare$ $ $4oth,Ksa. Roeselare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00708nas  2200217u  4500,9921233190101480,000229q19761979be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002123319LBS01-Aleph^$ $ $a8258841^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921233190101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aHak.,Hak,^$ $ $aSint-Katelijne-Waver$ $ $bKLJ$ $ $c1976-[1979],Sint-Katelijne-Waver,KLJ,[1976]-[1979],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $alandbouw$ $ $6(ODIS-TW)1131,^$2$ $aKLJ. Sint-Katelijne-Waver$ $ $4oth,Klj. Sint-katelijne-waver,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00554nas  2200193u  4500,9921294930101480,000321q19761982be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002129493LBS01-Aleph^$ $ $a8286864^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921294930101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't Crimineeltje.,'t Crimineeltje,^$ $ $aWortel$ $ $bKLJ$ $ $c[1976]-[1982],carrot,KLJ,[1976]-[1982],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aKLJ. Wortel$ $ $4oth,Klj. Wortel,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00754nas  2200241u  4500,9921313850101480,000327q19782002be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002131385LBS01-Aleph^$ $ $a8294685^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921313850101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aPrikbord : maandblad van KSA Sint-Maarten Aalst.,Prikbord : Maandblad Van Ksa Sint-maarten Aalst,^$ $ $aAalst$ $ $bKSA$ $ $c1978-[2002],Aalst,KSA,[1978]-[2002],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$2$ $aKSA. Aalst$ $ $4oth,Ksa. Aalst,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,^$ $ $afrequentie varieert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00710nas  2200229u  4500,9921316760101480,000328q19781996be wr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002131676LBS01-Aleph^$ $ $a8295791^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921316760101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't Vlammeke.,'t Vlammeke,^$ $ $aRoeselare$ $ $bKSA. Jongknapen$ $ $c1978-[1996],Arrondissement of Roeselare,KSA. Jongknapen,[1978]-[1996],^$ $ $aWeekly,Weekly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$2$ $aKSA. Jongknapen Roeselare$ $ $4oth,Ksa. Jongknapen Roeselare,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00636nas  2200217u  4500,9921317810101480,000328q19791996be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002131781LBS01-Aleph^$ $ $a8296215^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921317810101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't Marsupilamietje.,'t Marsupilamietje,^$ $ $aMerkem$ $ $bKSA$ $ $c1979-[1996],Merkem,KSA,[1979]-[1996],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT),^$2$ $aKSA. Merkem$ $ $4oth,Ksa. Merkem,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00654nas  2200217u  4500,9921443160101480,000511q19781984be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002144316LBS01-Aleph^$ $ $a8349622^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921443160101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aOns gazetje.,Ons Gazetje,^$ $ $aWatou$ $ $bKSA$ $ $c1978-[1984],Watou,KSA,[1978]-[1984],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC7$ $ $xJeugd en sport$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $ajeugdbewegingen$ $ $6(ODIS-TW)951,^$2$ $aKSA. Watou$ $ $4oth,Ksa. Watou,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00665nas  2200193u  4500,9921485200101480,000523q19791989be tr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002148520LBS01-Aleph^$ $ $a8365978^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921485200101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$4$aHet mostaardzaadje : klein tijdschrift voor een christelijke bevrijdingsdynamiek.,Het Mostaardzaadje : Klein Tijdschrift Voor Een Christelijke Bevrijdingsdynamiek,^$ $ $aKermt$ $ $bHet mostaardzaadje$ $ $c1979-[1989],Hasselt,Het mostaardzaadje,[1979]-[1989],^$ $ $aThree times a year,Three Times A Year,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00573nas  2200181u  4500,9921553820101480,201118d19779999be  |   r     000 ||dut d,^$ $ $a(BeLVLBS)002155382LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921553820101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aCapitolo generale 21 SDB. Notizie.,Capitolo Generale 21 Sdb. Notizie,^$ $ $aRoma$ $ $bCapitolo generale 21 SDB$ $ $c1977-[1978],Rome,Capitolo generale [21] SDB,[1977]-[1978],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00539nas  2200181u  4500,9921665420101480,000717q19792001be fr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002166542LBS01-Aleph^$ $ $a8439835^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921665420101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aBinnen en buiten Ganspoel.,Binnen En Buiten Ganspoel,^$ $ $aHuldenberg$ $ $bMPI Ganspoel$ $ $c[1979]-[2001],Huldenberg,MPI Ganspoel,[1979]-[2001],^$ $ $aSemiannual,Semiannual,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aMPI. Ganspoel$ $ $4oth,Mpi. Ganspoel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00512nas  2200181u  4500,9921927280101480,001002q19791982be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002192728LBS01-Aleph^$ $ $a8534631^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9921927280101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aDoewa.,Doewa,^$ $ $aBoechout$ $ $bREVA$ $ $c1979-[1982],Boechout,REVA,[1979]-[1982],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.av,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00560nas  2200181u  4500,9922066840101480,001002q19791982be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206684LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922066840101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aInfo-Kalmthout.,Info-kalmthout,^$ $ $aKalmthout$ $ $bCVP. Afdeling Kalmthout$ $ $c1977-?,Kalmthout,CVP. Afdeling Kalmthout,[1977]-?,^$ $ $aSemiannual,Semiannual,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00559nas  2200181u  4500,9922066880101480,001002q19791982be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206688LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922066880101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aInfo Kasterlee.,Info Kasterlee,^$ $ $aKasterlee$ $ $bCVP. Afdeling Kasterlee$ $ $c1978-?,Kasterlee,CVP. Afdeling Kasterlee,[1978]-?,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00582nas  2200193u  4500,9922066930101480,001114q19761978be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206693LBS01-Aleph^$ $ $a8592354^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922066930101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aAktueel te Brasschaat.,Aktueel Te Brasschaat,^$ $ $aBrasschaat$ $ $bCVP. Brasschaat$ $ $c[1976]-[1978],Brasschaat,CVP. Brasschaat,[1976]-[1978],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aCVP. Brasschaat$ $ $4oth,Cvp Brasschaat,,^$ $ $aKADOC$ $ $bphysical$ $ $c202103$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00550nas  2200181u  4500,9922067050101480,001114q19761978be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206705LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067050101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aZeg 2548.,Zeg 2548,^$ $ $aLint$ $ $bCVP. Afdeling Lint$ $ $c[1976]-[1977],Linth,CVP. Afdeling Lint,[1976]-[1977],^$ $ $aBimonthly,Bimonthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00605nas  2200181u  4500,9922067190101480,001114q19761978be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206719LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067190101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,"^$0$0$aInfo-CVP$ $ $binformatieblad Londerzeel, Malderen, Steenhuffel.",Cvp Info,^$ $ $aSteenhuffel$ $ $bCVP. Afdeling Steenhuffel$ $ $c1976-?,Steenhuffel,CVP. Afdeling Steenhuffel,[1976]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Informatieblad Londerzeel, Malderen, Steenhuffel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00569nas  2200193u  4500,9922067220101480,001114q19761981be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206722LBS01-Aleph^$ $ $a8592465^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067220101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aOranjeblad CVP.,Oranjeblad Cvp,^$ $ $aBree$ $ $bCVP. Bree-Opitter$ $ $c1976-[1981],Bree Olson,CVP. Bree-Opitter,[1976]-[1981],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aCVP. Bree-Opitter$ $ $4oth,Cvp. Bree-opitter,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00571nas  2200193u  4500,9922067240101480,001114d19789999be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206724LBS01-Aleph^$ $ $a8592472^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067240101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't Oranje knagertje.,'t Oranje Knagertje,^$ $ $aDilsen$ $ $bCVP-jongeren$ $ $c[1978]-?,Dilsen,CVP-jongeren,[1978]-?,^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,,^$2$ $aCVP-jongeren$ $ $cDilsen$ $ $4oth,Cvp-jongeren,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Dilsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00635nas  2200205u  4500,9922067270101480,001114q19771977be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206727LBS01-Aleph^$ $ $a8592484^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067270101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't CVPEEKE.,'t Cvpeeke,^$ $ $aAntwerpen$ $ $bCVP. Antwerpen Luchtbal$ $ $c1977,Province of Antwerp,CVP. Antwerpen Luchtbal,[1977],^$ $ $aUnknown,Unknown,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$2$ $aCVP. Antwerpen Luchtbal$ $ $4oth,Cvp. Antwerpen Luchtbal,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00650nas  2200217u  4500,9922067530101480,001114d19799999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206753LBS01-Aleph^$ $ $a8592597^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067530101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$3$a't Egeltje.,'t Egeltje,^$ $ $aIeper$ $ $bCVP-jongeren$ $ $c[1979]-?,Arrondissement of Ypres,CVP-jongeren,[1979]-?,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$2$ $aCVP-jongeren$ $ $cIeper$ $ $4oth,Cvp-jongeren,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Ieper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00564nas  2200181u  4500,9922067660101480,001114d19799999be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206766LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922067660101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aKasterlee-info.,Info Kasterlee,^$ $ $aKasterlee$ $ $bCVP. Afdeling Kasterlee$ $ $c1978-[1982],Kasterlee,CVP. Afdeling Kasterlee,[1978]-[1982],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00639nas  2200193u  4500,9922068290101480,001114q19771985xx qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206829LBS01-Aleph^$ $ $a8592929^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922068290101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aIeder zijn zegje : periodiek blad van de Laakdalse CVP.,Ieder Zijn Zegje : Periodiek Blad Van De Laakdalse Cvp,^$ $ $aLaakdal$ $ $bCVP. Afdeling Laakdal$ $ $c1977-[1985],Laakdal,CVP. Afdeling Laakdal,[1977]-[1985],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00556nas  2200181u  4500,9922068420101480,001114q19771985xx qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206842LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922068420101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$4$aDen egel.,Den Egel,^$ $ $aLanden$ $ $bCVP-jongeren. Afdeling Landen$ $ $c1979-?,Landen,CVP-jongeren. Afdeling Landen,[1979]-?,^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00570nas  2200181u  4500,9922068570101480,001114q19771985xx qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002206857LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922068570101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$3$a't Egeltje.,'t Egeltje,^$ $ $aKessel-Lo$ $ $bCVP-jongeren. Afdeling Nieuw Leuven$ $ $c1977-[1985],Kessel-Lo,CVP-jongeren. Afdeling Nieuw Leuven,[1977]-[1985],^$ $ $aMonthly,Monthly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00647nas  2200205u  4500,9922078430101480,001116q19791981be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002207843LBS01-Aleph^$ $ $a8596891^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922078430101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,"BeLVLBS, Language of cataloging varies, RDA based",^$0$0$aMiddelkerke zegt.,Middelkerke Zegt,^$ $ $aOostende$ $ $bCVP. Groot-Middelkerke$ $ $c1979-[1981],Ostend,CVP. Groot-Middelkerke,[1979]-[1981],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$2$ $aCVP. Groot-Middelkerke$ $ $4oth,Cvp. Groot-middelkerke,,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Oth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00552nas  2200181u  4500,9922078910101480,001116q19791981be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)002207891LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9922078910101471$ $ $bLanguage of cataloging varies$ $ $erda based,,,^$0$0$aEcho.,Echo,^$ $ $aMoerbeke$ $ $bCVP. Afdeling Moerbeke$ $ $c1977-[1978],Moerbeke,CVP. Afdeling Moerbeke,[1977]-[1978],^$ $ $aQuarterly,Quarterly,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $6$aPeriodicals,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),,,,^$ $ $aKADOC$ $ $bphysical$ $ $202003$ $ $9local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
